case_id,Mask_ID,region_id,label_id,voxels,empty,D,H,W,zmin,zmax,ymin,ymax,xmin,xmax,bbox_d,bbox_h,bbox_w,centroid_z,centroid_y,centroid_x,centroid_z_norm,centroid_y_norm,centroid_x_norm,slices_covered,surface_voxels,surface_to_volume,components
s0516,9,s0516__9,9,13385,0,32,256,256,19.0,23.0,140.0,234.0,99.0,191.0,5.0,95.0,93.0,21.709077325364213,195.392753081808,149.7963391856556,0.7002928169472327,0.7662460905168941,0.5874366242574729,5.0,9369.0,0.6999626447515876,2.0
s0516,11,s0516__11,11,34123,0,32,256,256,23.0,30.0,132.0,224.0,65.0,187.0,8.0,93.0,123.0,26.349646865750373,180.250358995399,127.4501948832166,0.8499886085725926,0.7068641529231334,0.4998046858165357,8.0,15767.0,0.46206371069366703,1.0
s0519,2,s0519__2,2,50,0,32,256,256,25.0,28.0,171.0,188.0,82.0,104.0,4.0,18.0,23.0,27.12,181.58,96.06,0.8748387096774194,0.7120784313725491,0.37670588235294117,3.0,50.0,1.0,3.0
s0519,3,s0519__3,3,1267,0,32,256,256,24.0,31.0,85.0,164.0,93.0,144.0,8.0,80.0,52.0,27.324388318863456,135.0307813733228,113.94711917916338,0.8814318812536599,0.5295324759738149,0.44685144776142505,8.0,1239.0,0.9779005524861878,11.0
s0519,4,s0519__4,4,411,0,32,256,256,6.0,29.0,95.0,160.0,78.0,122.0,24.0,66.0,45.0,14.077858880778589,126.15815085158151,102.04136253041362,0.45412448002511574,0.49473784647679026,0.40016220600162206,12.0,406.0,0.9878345498783455,18.0
s0519,5,s0519__5,5,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0519,6,s0519__6,6,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0519,7,s0519__7,7,22232,0,32,256,256,19.0,28.0,49.0,131.0,44.0,134.0,10.0,83.0,91.0,22.378553436487945,91.50962576466355,77.15270780856423,0.7218888205318692,0.3588612775084845,0.30255963846495776,10.0,9825.0,0.4419305505577546,2.0
s0519,9,s0519__9,9,6498,0,32,256,256,21.0,24.0,128.0,210.0,109.0,177.0,4.0,83.0,69.0,22.908125577100645,174.31455832563867,144.07386888273314,0.7389717928096983,0.6835865032377987,0.5649955642460123,4.0,4970.0,0.7648507232994768,1.0
s0521,1,s0521__1,1,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0521,2,s0521__2,2,18298,0,32,256,256,12.0,29.0,83.0,173.0,152.0,202.0,18.0,91.0,51.0,21.886708929937697,129.5929063285605,176.37217182205706,0.7060228687076676,0.5082074757982765,0.6916555757727728,18.0,14673.0,0.8018909170401137,8.0
s0536,1,s0536__1,1,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0536,3,s0536__3,3,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0536,4,s0536__4,4,13,0,32,256,256,15.0,15.0,175.0,179.0,135.0,139.0,1.0,5.0,5.0,15.0,177.0,137.0,0.4838709677419355,0.6941176470588235,0.5372549019607843,1.0,13.0,1.0,1.0
s0536,5,s0536__5,5,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0536,7,s0536__7,7,156,0,32,256,256,16.0,18.0,144.0,169.0,153.0,162.0,3.0,26.0,10.0,17.128205128205128,157.82692307692307,157.96153846153845,0.5525227460711332,0.6189291101055806,0.6194570135746607,3.0,156.0,1.0,2.0
s0536,8,s0536__8,8,10,0,32,256,256,4.0,4.0,120.0,125.0,106.0,110.0,1.0,6.0,5.0,4.0,122.4,108.3,0.12903225806451613,0.48000000000000004,0.42470588235294116,1.0,10.0,1.0,2.0
s0536,9,s0536__9,9,262,0,32,256,256,15.0,16.0,69.0,92.0,109.0,136.0,2.0,24.0,28.0,15.702290076335878,77.06870229007633,121.03053435114504,0.5065254863334154,0.30223020505912285,0.47462954647507855,2.0,262.0,1.0,1.0
s0536,10,s0536__10,10,285,0,32,256,256,14.0,16.0,158.0,181.0,114.0,138.0,3.0,24.0,25.0,14.83859649122807,171.43508771929825,123.48771929824561,0.47866440294284096,0.6722944616443068,0.484265565875473,3.0,285.0,1.0,3.0
s0543,1,s0543__1,1,557,0,32,256,256,30.0,31.0,118.0,147.0,118.0,144.0,2.0,30.0,27.0,30.79174147217235,131.98204667863556,133.62836624775582,0.9932819829733016,0.517576653641708,0.5240328088147287,2.0,557.0,1.0,1.0
s0543,2,s0543__2,2,97,0,32,256,256,16.0,17.0,82.0,95.0,111.0,125.0,2.0,14.0,15.0,16.587628865979383,88.27835051546391,117.31958762886597,0.5350848021283672,0.3461896098645644,0.46007681423084695,2.0,97.0,1.0,2.0
s0543,3,s0543__3,3,6574,0,32,256,256,16.0,20.0,50.0,105.0,79.0,142.0,5.0,56.0,64.0,18.15956799513234,76.19957407970794,108.54898083358685,0.5857925159720109,0.2988218591361096,0.425682277778772,5.0,4553.0,0.6925768177669608,1.0
s0543,5,s0543__5,5,39945,0,32,256,256,16.0,24.0,97.0,233.0,73.0,193.0,9.0,137.0,121.0,20.0628614344724,176.10384278382776,136.05172111653525,0.6471890785313678,0.6906033050346186,0.5335361612413146,9.0,20844.0,0.5218174990612091,1.0
s0546,1,s0546__1,1,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0546,2,s0546__2,2,33,0,32,256,256,30.0,30.0,131.0,136.0,117.0,122.0,1.0,6.0,6.0,30.0,133.42424242424244,119.57575757575758,0.967741935483871,0.5232323232323233,0.4689245395127748,1.0,33.0,1.0,1.0
s0546,3,s0546__3,3,373,0,32,256,256,9.0,30.0,107.0,129.0,86.0,122.0,22.0,23.0,37.0,17.302949061662197,115.98123324396782,107.14477211796246,0.5581596471503935,0.4548283656626189,0.42017557693318613,17.0,373.0,1.0,20.0
s0546,4,s0546__4,4,15,0,32,256,256,18.0,18.0,198.0,202.0,128.0,131.0,1.0,5.0,4.0,18.0,199.93333333333334,129.26666666666668,0.5806451612903226,0.7840522875816993,0.5069281045751635,1.0,15.0,1.0,1.0
s0546,5,s0546__5,5,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0548,2,s0548__2,2,27,0,32,256,256,19.0,20.0,73.0,171.0,71.0,97.0,2.0,99.0,27.0,19.444444444444443,116.55555555555556,85.0,0.6272401433691756,0.4570806100217865,0.3333333333333333,2.0,27.0,1.0,2.0
s0548,5,s0548__5,5,690,0,32,256,256,8.0,10.0,105.0,142.0,29.0,88.0,3.0,38.0,60.0,8.543478260869565,132.96666666666667,57.38260869565217,0.27559607293127625,0.521437908496732,0.2250298380221654,3.0,690.0,1.0,2.0
s0548,7,s0548__7,7,14177,0,32,256,256,28.0,31.0,46.0,108.0,15.0,167.0,4.0,63.0,153.0,30.100585455314945,77.65930732877196,77.7505819284757,0.9709866275908047,0.30454630325008614,0.3049042428567674,4.0,11993.0,0.8459476617055794,2.0
s0548,9,s0548__9,9,4693,0,32,256,256,29.0,31.0,132.0,192.0,156.0,242.0,3.0,61.0,87.0,30.630513530790537,161.066908161091,206.81248668229279,0.9880810816384045,0.6316349339650628,0.811029359538403,3.0,4691.0,0.9995738333688472,1.0
s0549,1,s0549__1,1,179,0,32,256,256,22.0,24.0,148.0,197.0,67.0,163.0,3.0,50.0,97.0,23.58659217877095,182.2905027932961,90.95530726256983,0.7608578122184178,0.7148647168364552,0.35668747946105817,2.0,179.0,1.0,2.0
s0549,2,s0549__2,2,1175,0,32,256,256,12.0,16.0,86.0,179.0,83.0,114.0,5.0,94.0,32.0,14.617021276595745,118.77531914893618,100.33191489361703,0.47151681537405626,0.4657855652899458,0.3934584897788903,5.0,1137.0,0.9676595744680851,3.0
s0549,3,s0549__3,3,324,0,32,256,256,5.0,5.0,112.0,146.0,86.0,102.0,1.0,35.0,17.0,5.0,131.6327160493827,92.96604938271605,0.16129032258064516,0.5162067296054224,0.3645727426773179,1.0,324.0,1.0,2.0
s0550,1,s0550__1,1,3234,0,32,256,256,23.0,30.0,135.0,204.0,54.0,137.0,8.0,70.0,84.0,27.907854050711194,169.291280148423,88.8543599257885,0.9002533564745546,0.6638873731310706,0.3484484702972098,8.0,3224.0,0.9969078540507111,8.0
s0550,4,s0550__4,4,96,0,32,256,256,13.0,16.0,95.0,153.0,112.0,136.0,4.0,59.0,25.0,15.0,138.07291666666666,123.90625,0.4838709677419355,0.5414624183006536,0.48590686274509803,3.0,96.0,1.0,4.0
s0550,5,s0550__5,5,690,0,32,256,256,3.0,4.0,115.0,141.0,95.0,114.0,2.0,27.0,20.0,3.4521739130434783,127.44202898550725,102.63333333333334,0.11136044880785415,0.4997726626882637,0.40248366013071896,2.0,690.0,1.0,1.0
s0550,7,s0550__7,7,29684,0,32,256,256,18.0,27.0,41.0,118.0,48.0,154.0,10.0,78.0,107.0,22.154494003503572,82.31218838431478,90.19707586578629,0.714661096887212,0.3227928956247638,0.35371402300308347,10.0,12196.0,0.4108610699366662,1.0
s0550,8,s0550__8,8,25076,0,32,256,256,17.0,26.0,129.0,217.0,55.0,157.0,10.0,89.0,103.0,21.770936353485403,174.3163582708566,94.10906843196682,0.7022882694672711,0.6835935618464964,0.36905517032143853,10.0,11777.0,0.46965225713829956,2.0
s0550,9,s0550__9,9,11944,0,32,256,256,20.0,25.0,134.0,206.0,94.0,181.0,6.0,73.0,88.0,23.009795713328867,172.4726222371065,140.3018251841929,0.7422514746235118,0.6763632244592411,0.5502032360164427,6.0,8530.0,0.714166108506363,1.0
s0550,11,s0550__11,11,9704,0,32,256,256,24.0,29.0,132.0,200.0,67.0,165.0,6.0,69.0,99.0,26.41477741137675,166.68250206100578,117.05039159109646,0.8520895939153791,0.6536568708274736,0.4590211434944959,6.0,8049.0,0.8294517724649629,1.0
s0551,1,s0551__1,1,229,0,32,256,256,17.0,27.0,66.0,210.0,77.0,139.0,11.0,145.0,63.0,21.048034934497817,151.00436681222706,112.33187772925764,0.6789688688547683,0.5921739874989297,0.44051716756571624,6.0,229.0,1.0,9.0
s0551,3,s0551__3,3,111,0,32,256,256,21.0,21.0,95.0,115.0,138.0,158.0,1.0,21.0,21.0,21.0,104.46846846846847,147.2882882882883,0.6774193548387096,0.4096802685037979,0.5776011305423071,1.0,111.0,1.0,2.0
s0551,4,s0551__4,4,66,0,32,256,256,21.0,21.0,170.0,175.0,185.0,198.0,1.0,6.0,14.0,21.0,172.74242424242425,191.1969696969697,0.6774193548387096,0.6774212715389186,0.7497920380273321,1.0,66.0,1.0,1.0
s0551,5,s0551__5,5,7101,0,32,256,256,10.0,27.0,102.0,143.0,76.0,175.0,18.0,42.0,100.0,22.11420926630052,122.26348401633572,130.24137445430222,0.7133615892355006,0.47946464320131654,0.5107504880560871,18.0,5373.0,0.7566539923954373,1.0
s0551,6,s0551__6,6,391,0,32,256,256,3.0,9.0,79.0,141.0,115.0,160.0,7.0,63.0,46.0,6.544757033248082,104.60613810741688,135.87979539641944,0.21112119462090587,0.4102201494408505,0.5328619427310566,7.0,391.0,1.0,6.0
s0551,7,s0551__7,7,2494,0,32,256,256,23.0,31.0,166.0,234.0,65.0,123.0,9.0,69.0,59.0,28.003207698476345,203.99238171611867,97.86126704089816,0.9033292805960111,0.7999701243769359,0.38376967467018885,9.0,2397.0,0.9611066559743384,4.0
s0551,8,s0551__8,8,395,0,32,256,256,25.0,27.0,165.0,210.0,80.0,196.0,3.0,46.0,117.0,25.956962025316457,193.18481012658228,135.68101265822784,0.8373213556553696,0.7575874906924795,0.5320824025812857,3.0,395.0,1.0,4.0
s0551,10,s0551__10,10,457,0,32,256,256,2.0,9.0,138.0,190.0,110.0,163.0,8.0,53.0,54.0,6.63019693654267,170.65207877461708,134.83150984682715,0.2138773205336345,0.6692238383318317,0.5287510190071653,8.0,448.0,0.9803063457330415,4.0
s0551,11,s0551__11,11,1467,0,32,256,256,10.0,12.0,120.0,165.0,87.0,137.0,3.0,46.0,51.0,10.880708929788684,140.9093387866394,117.2842535787321,0.35099061063834464,0.5525856423005467,0.4599382493283612,3.0,1467.0,1.0,5.0
s0561,5,s0561__5,5,575,0,32,256,256,14.0,18.0,81.0,176.0,67.0,94.0,5.0,96.0,28.0,16.535652173913043,167.31652173913042,79.96521739130435,0.5334081346423563,0.6561432225063938,0.31358908780903666,4.0,575.0,1.0,3.0
s0561,6,s0561__6,6,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0561,7,s0561__7,7,247,0,32,256,256,18.0,18.0,57.0,106.0,106.0,148.0,1.0,50.0,43.0,18.0,80.31174089068826,127.2914979757085,0.5806451612903226,0.31494800349289515,0.4991823450027784,1.0,247.0,1.0,4.0
s0561,8,s0561__8,8,314,0,32,256,256,13.0,17.0,112.0,125.0,133.0,176.0,5.0,14.0,44.0,15.461783439490446,115.59872611464968,158.328025477707,0.49876720772549826,0.45332833770450853,0.6208942175596353,5.0,310.0,0.9872611464968153,3.0
s0561,9,s0561__9,9,210,0,32,256,256,15.0,16.0,73.0,170.0,95.0,132.0,2.0,98.0,38.0,15.366666666666667,120.34285714285714,113.94285714285714,0.4956989247311828,0.4719327731092437,0.4468347338935574,2.0,210.0,1.0,4.0
s0561,11,s0561__11,11,584,0,32,256,256,4.0,11.0,69.0,115.0,101.0,158.0,8.0,47.0,58.0,8.082191780821917,92.42123287671232,128.89212328767124,0.2607158638974812,0.36243620735965615,0.5054593070104755,8.0,583.0,0.9982876712328768,5.0
s0561,12,s0561__12,12,575,0,32,256,256,4.0,11.0,116.0,173.0,101.0,151.0,8.0,58.0,51.0,7.930434782608696,146.0695652173913,129.69739130434783,0.255820476858345,0.5728218243819266,0.5086172208013641,8.0,564.0,0.9808695652173913,4.0
s0571,3,s0571__3,3,109,0,32,256,256,13.0,13.0,85.0,96.0,98.0,108.0,1.0,12.0,11.0,13.0,90.62385321100918,103.1559633027523,0.41935483870967744,0.3553876596510164,0.404533189422558,1.0,109.0,1.0,1.0
s0571,4,s0571__4,4,37,0,32,256,256,28.0,28.0,136.0,142.0,98.0,106.0,1.0,7.0,9.0,28.0,139.35135135135135,101.51351351351352,0.9032258064516129,0.5464758876523582,0.39809220985691574,1.0,37.0,1.0,1.0
s0571,5,s0571__5,5,4833,0,32,256,256,12.0,28.0,109.0,146.0,74.0,136.0,17.0,38.0,63.0,23.15166563211256,124.08007448789571,104.72605007241879,0.7468279236165343,0.4865885274035126,0.410690392440858,17.0,3068.0,0.6348024001655287,1.0
s0571,7,s0571__7,7,22113,0,32,256,256,24.0,31.0,128.0,214.0,59.0,162.0,8.0,87.0,104.0,27.71623027178583,171.94243205354317,110.20793198570976,0.8940719442511558,0.6742840472687968,0.43218796857141084,8.0,12146.0,0.5492696603807715,1.0
s0574,1,s0574__1,1,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0574,3,s0574__3,3,54,0,32,256,256,15.0,15.0,63.0,69.0,81.0,89.0,1.0,7.0,9.0,15.0,65.83333333333333,85.11111111111111,0.4838709677419355,0.25816993464052285,0.3337690631808279,1.0,54.0,1.0,1.0
s0574,5,s0574__5,5,273,0,32,256,256,5.0,15.0,80.0,114.0,101.0,137.0,11.0,35.0,37.0,8.16117216117216,101.3956043956044,116.3003663003663,0.26326361810232773,0.3976298211592329,0.45607986784457377,11.0,273.0,1.0,10.0
s0574,7,s0574__7,7,6032,0,32,256,256,11.0,28.0,102.0,154.0,76.0,158.0,18.0,53.0,83.0,23.5460875331565,122.33488063660478,121.1636273209549,0.7595512107469838,0.47974462994746975,0.4751514796900192,18.0,4633.0,0.7680702917771883,1.0
s0574,9,s0574__9,9,984,0,32,256,256,21.0,23.0,114.0,144.0,46.0,99.0,3.0,31.0,54.0,22.527439024390244,133.1178861788618,79.28658536585365,0.7266915814319433,0.5220309261916148,0.3109277857484457,3.0,984.0,1.0,3.0
s0574,10,s0574__10,10,1392,0,32,256,256,9.0,11.0,100.0,150.0,65.0,129.0,3.0,51.0,65.0,9.936781609195402,123.72341954022988,109.7492816091954,0.3205413422321097,0.4851898805499211,0.4303893396439036,3.0,1392.0,1.0,6.0
s0587,1,s0587__1,1,2066,0,32,256,256,5.0,8.0,91.0,127.0,94.0,141.0,4.0,37.0,48.0,6.165537270087125,107.10067763794773,119.1621490803485,0.19888829903506855,0.42000265740371656,0.4673025454131314,4.0,1822.0,0.8818973862536302,1.0
s0587,2,s0587__2,2,17,0,32,256,256,14.0,14.0,61.0,64.0,134.0,138.0,1.0,4.0,5.0,14.0,62.411764705882355,135.94117647058823,0.45161290322580644,0.2447520184544406,0.5331026528258362,1.0,17.0,1.0,1.0
s0587,3,s0587__3,3,711,0,32,256,256,13.0,14.0,75.0,197.0,134.0,170.0,2.0,123.0,37.0,13.039381153305204,131.41772151898735,153.0295358649789,0.42062519849371627,0.5153636137999504,0.6001158269214859,2.0,711.0,1.0,6.0
s0587,5,s0587__5,5,43,0,32,256,256,19.0,19.0,186.0,194.0,135.0,145.0,1.0,9.0,11.0,19.0,190.11627906976744,139.93023255813952,0.6129032258064516,0.7455540355677155,0.5487460100319197,1.0,43.0,1.0,2.0
s0587,6,s0587__6,6,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0587,7,s0587__7,7,166,0,32,256,256,12.0,14.0,64.0,81.0,93.0,127.0,3.0,18.0,35.0,13.867469879518072,71.96987951807229,111.8855421686747,0.4473377380489701,0.2822348216394992,0.43876683203401845,2.0,166.0,1.0,3.0
s0587,8,s0587__8,8,23,0,32,256,256,16.0,16.0,133.0,139.0,146.0,150.0,1.0,7.0,5.0,16.0,136.56521739130434,148.04347826086956,0.5161290322580645,0.5355498721227622,0.5805626598465473,1.0,23.0,1.0,1.0
s0587,9,s0587__9,9,5,0,32,256,256,8.0,8.0,151.0,152.0,143.0,145.0,1.0,2.0,3.0,8.0,151.6,143.8,0.25806451612903225,0.5945098039215686,0.563921568627451,1.0,5.0,1.0,1.0
s0587,12,s0587__12,12,8364,0,32,256,256,18.0,27.0,41.0,100.0,78.0,143.0,10.0,60.0,66.0,22.139646102343377,71.84038737446198,98.69500239120038,0.7141821323336573,0.2817270093116156,0.3870392250635309,10.0,4065.0,0.48601147776183645,1.0
s0587,13,s0587__13,13,6436,0,32,256,256,20.0,27.0,121.0,197.0,76.0,127.0,8.0,77.0,52.0,23.988036047234306,153.42759477936607,94.3963642013673,0.7738076144269131,0.6016768422720238,0.37018182039751885,8.0,3749.0,0.5825046612802983,1.0
s0587,14,s0587__14,14,11772,0,32,256,256,3.0,16.0,58.0,201.0,77.0,177.0,14.0,144.0,101.0,10.034828406388039,145.65655793408087,131.13319741760108,0.32370414214154963,0.5712021879767877,0.5142478330102003,14.0,9364.0,0.7954468229697588,4.0
s0595,1,s0595__1,1,726,0,32,256,256,14.0,16.0,91.0,149.0,142.0,202.0,3.0,59.0,61.0,15.03581267217631,113.89807162534436,168.2465564738292,0.48502621523149386,0.4466591044131151,0.6597904175444282,3.0,726.0,1.0,1.0
s0595,2,s0595__2,2,306,0,32,256,256,13.0,15.0,91.0,137.0,99.0,143.0,3.0,47.0,45.0,14.633986928104575,115.1078431372549,122.359477124183,0.47206409445498626,0.45140330642060744,0.47984108676150194,3.0,306.0,1.0,2.0
s0595,3,s0595__3,3,7672,0,32,256,256,2.0,13.0,37.0,104.0,0.0,79.0,12.0,68.0,80.0,6.753258602711157,71.46532846715328,30.98527111574557,0.21784705170035992,0.28025619006726776,0.12151086712057085,12.0,6113.0,0.796793534932221,3.0
s0603,1,s0603__1,1,0,1,32,256,256,,,,,,,,,,,,,,,,,,,
s0605,2,s0605__2,2,251,0,32,256,256,13.0,20.0,71.0,168.0,146.0,172.0,8.0,98.0,27.0,15.752988047808765,128.23107569721117,163.06772908366534,0.5081609047680247,0.5028669635184752,0.6394812905241778,8.0,251.0,1.0,16.0
s0605,6,s0605__6,6,11868,0,32,256,256,3.0,14.0,123.0,198.0,50.0,154.0,12.0,76.0,105.0,7.987276710481968,156.518115942029,75.19556791371755,0.2576540874349022,0.613796533105996,0.2948845800537943,12.0,6203.0,0.5226659925851028,7.0
s0608,3,s0608__3,3,39,0,32,256,256,12.0,13.0,170.0,173.0,148.0,159.0,2.0,4.0,12.0,12.384615384615385,171.46153846153845,153.84615384615384,0.39950372208436724,0.6723981900452488,0.6033182503770739,2.0,39.0,1.0,2.0
s0608,4,s0608__4,4,479,0,32,256,256,13.0,18.0,58.0,109.0,74.0,109.0,6.0,52.0,36.0,16.056367432150314,90.55741127348644,89.77870563674321,0.5179473365209779,0.35512710303328016,0.35207335543820867,6.0,477.0,0.9958246346555324,4.0
s0608,6,s0608__6,6,44420,0,32,256,256,0.0,28.0,122.0,196.0,10.0,149.0,29.0,75.0,140.0,18.185637100405224,152.6524988743809,79.27852318775327,0.5866334548517814,0.5986372504877683,0.3108961693637383,29.0,14446.0,0.32521386762719495,1.0
s0608,8,s0608__8,8,127194,0,32,256,256,9.0,31.0,29.0,153.0,0.0,170.0,23.0,125.0,171.0,23.328702611758416,90.97036809912417,87.07116687894083,0.7525387939276909,0.3567465415651928,0.34145555638800323,23.0,31665.0,0.24895042218972593,1.0
s0627,1,s0627__1,1,2688,0,32,256,256,0.0,5.0,89.0,149.0,107.0,157.0,6.0,61.0,51.0,3.0729166666666665,121.04203869047619,130.0952380952381,0.0991263440860215,0.4746746615312792,0.5101774042950514,6.0,2200.0,0.8184523809523809,2.0
s0627,2,s0627__2,2,1605,0,32,256,256,0.0,28.0,78.0,173.0,96.0,165.0,29.0,96.0,70.0,8.101557632398753,132.07227414330217,145.65856697819314,0.2613405687870566,0.5179304868364791,0.5712100665811496,24.0,1567.0,0.9763239875389408,32.0
s0627,3,s0627__3,3,1509,0,32,256,256,0.0,7.0,113.0,150.0,134.0,163.0,8.0,38.0,30.0,4.1722995361166335,129.08482438701125,144.70046388336647,0.1345903076166656,0.5062149975961225,0.5674527995426136,8.0,1054.0,0.6984758117958914,2.0
s0627,5,s0627__5,5,372,0,32,256,256,0.0,4.0,70.0,109.0,63.0,75.0,5.0,40.0,13.0,1.7661290322580645,91.5510752688172,67.49462365591398,0.05697190426638918,0.3590238245835969,0.2646847986506431,5.0,366.0,0.9838709677419355,1.0
s0627,6,s0627__6,6,180,0,32,256,256,2.0,5.0,74.0,90.0,68.0,77.0,4.0,17.0,10.0,3.7055555555555557,82.20555555555555,71.93333333333334,0.11953405017921147,0.3223747276688453,0.2820915032679739,4.0,176.0,0.9777777777777777,1.0
s0627,7,s0627__7,7,308,0,32,256,256,0.0,3.0,147.0,185.0,62.0,77.0,4.0,39.0,16.0,1.1948051948051948,166.45454545454547,68.7012987012987,0.03854210305823209,0.6527629233511587,0.26941685765215173,3.0,308.0,1.0,2.0
s0627,8,s0627__8,8,457,0,32,256,256,0.0,6.0,73.0,109.0,58.0,71.0,7.0,37.0,14.0,1.7571115973741793,91.56892778993435,63.76586433260394,0.056681019270134816,0.3590938344703308,0.25006221306903503,5.0,457.0,1.0,2.0
s0627,9,s0627__9,9,2630,0,32,256,256,0.0,5.0,104.0,134.0,91.0,143.0,6.0,31.0,53.0,1.8513307984790874,118.30304182509505,118.89353612167301,0.05972034833803508,0.4639334973533139,0.46624916126146276,6.0,1824.0,0.6935361216730038,1.0
s0652,2,s0652__2,2,5190,0,32,256,256,12.0,30.0,84.0,159.0,3.0,107.0,19.0,76.0,105.0,20.479576107899806,117.78169556840076,48.80635838150289,0.6606314873516067,0.4618890022290226,0.19139748384903094,19.0,5168.0,0.9957610789980732,69.0
s0669,1,s0669__1,1,3500,0,32,256,256,16.0,19.0,154.0,201.0,124.0,172.0,4.0,48.0,49.0,17.248,176.77371428571428,146.842,0.5563870967741936,0.6932302521008403,0.5758509803921569,4.0,2873.0,0.8208571428571428,1.0
s0669,2,s0669__2,2,98,0,32,256,256,13.0,15.0,156.0,191.0,134.0,167.0,3.0,36.0,34.0,13.795918367346939,175.98979591836735,153.1734693877551,0.4450296247531271,0.69015606242497,0.6006802721088434,2.0,98.0,1.0,3.0
s0669,4,s0669__4,4,2826,0,32,256,256,2.0,6.0,110.0,144.0,88.0,121.0,5.0,35.0,34.0,4.219745222929936,127.43595187544233,105.79511677282377,0.13612081364290118,0.49974883088408756,0.41488281087381873,5.0,1609.0,0.5693559801840057,1.0
s0675,1,s0675__1,1,1834,0,32,256,256,11.0,31.0,59.0,148.0,126.0,173.0,21.0,90.0,48.0,24.43947655398037,85.11014176663032,158.62922573609598,0.7883702114187217,0.33376526182992283,0.6220753950435136,21.0,1379.0,0.7519083969465649,17.0
s0675,2,s0675__2,2,69,0,32,256,256,17.0,18.0,105.0,121.0,126.0,140.0,2.0,17.0,15.0,17.82608695652174,111.07246376811594,132.46376811594203,0.5750350631136044,0.43557828928672915,0.5194657573174197,2.0,69.0,1.0,2.0
s0675,3,s0675__3,3,19343,0,32,256,256,6.0,24.0,48.0,118.0,73.0,148.0,19.0,71.0,76.0,14.433386754898413,88.42992296954971,96.39957607403196,0.46559312112575524,0.346784011645293,0.37803755323149785,19.0,6872.0,0.3552706405417981,2.0
s0685,1,s0685__1,1,24051,0,32,256,256,27.0,31.0,126.0,247.0,87.0,232.0,5.0,122.0,146.0,29.87252089310216,204.53490499355536,163.56371876429253,0.9636297062291019,0.8020976666413936,0.6414263480952648,5.0,16959.0,0.70512660596233,1.0
s0685,2,s0685__2,2,102,0,32,256,256,30.0,30.0,174.0,182.0,166.0,178.0,1.0,9.0,13.0,30.0,178.00980392156862,172.13725490196077,0.967741935483871,0.698077662437524,0.6750480584390619,1.0,102.0,1.0,1.0
s0692,1,s0692__1,1,33,0,32,256,256,17.0,17.0,157.0,162.0,130.0,135.0,1.0,6.0,6.0,17.0,159.3030303030303,132.6969696969697,0.5483870967741935,0.6247177658942366,0.5203802733214498,1.0,33.0,1.0,1.0
s0692,2,s0692__2,2,363,0,32,256,256,14.0,14.0,163.0,186.0,153.0,173.0,1.0,24.0,21.0,14.0,174.95316804407713,162.70247933884298,0.45161290322580644,0.6860908550748123,0.6380489385836979,1.0,363.0,1.0,1.0
s0692,3,s0692__3,3,522,0,32,256,256,11.0,15.0,140.0,157.0,114.0,164.0,5.0,18.0,51.0,12.024904214559387,148.75095785440612,149.8831417624521,0.3879001359535286,0.5833370896251221,0.5877770265194201,3.0,522.0,1.0,2.0
s0692,4,s0692__4,4,10726,0,32,256,256,11.0,28.0,76.0,144.0,70.0,149.0,18.0,69.0,80.0,22.307011001305238,104.6365840014917,108.7621666977438,0.7195810000421045,0.41033954510388904,0.4265183007754659,18.0,6790.0,0.6330412082789484,1.0
s0692,5,s0692__5,5,8914,0,32,256,256,17.0,26.0,37.0,100.0,68.0,145.0,10.0,64.0,78.0,20.610949068880412,67.22144940542967,93.43235360107695,0.664869324802594,0.2636135270801163,0.36640138667089,10.0,4951.0,0.5554184428988108,2.0
s0697,1,s0697__1,1,795,0,32,256,256,6.0,17.0,114.0,136.0,160.0,218.0,12.0,23.0,59.0,11.445283018867924,124.12955974842767,193.04654088050316,0.36920267802799756,0.48678258724873597,0.7570452583549143,12.0,795.0,1.0,19.0
s0697,2,s0697__2,2,113,0,32,256,256,8.0,8.0,109.0,120.0,138.0,162.0,1.0,12.0,25.0,8.0,113.29203539823008,147.92920353982302,0.25806451612903225,0.444282491757765,0.5801145236855805,1.0,113.0,1.0,1.0
s0707,1,s0707__1,1,81190,0,32,256,256,7.0,28.0,62.0,220.0,79.0,189.0,22.0,159.0,111.0,18.81665229708092,149.7704520261116,137.96655992117255,0.6069887837768039,0.5873351059847514,0.5410453330242061,22.0,28744.0,0.354033747998522,2.0
s0707,2,s0707__2,2,3789,0,32,256,256,12.0,31.0,108.0,161.0,111.0,150.0,20.0,54.0,40.0,19.568487727632622,126.48244919503827,129.0266561097915,0.6312415396010523,0.4960096046864246,0.5059868867050648,20.0,2393.0,0.631565056743204,1.0
