case_id,z,z_next,sim
s0571,18,19,0.7413843402424682
s0571,19,20,0.7049074868445577
s0571,20,21,0.6784716238060869
s0571,21,22,0.679006867155046
s0571,22,23,0.6886377729737444
s0571,23,24,0.70585890876898
s0571,24,25,0.7027493700540693
s0571,25,26,0.6707579699419958
s0571,26,27,0.6601319274972233
s0571,27,28,0.6515169610807285
s0571,28,29,0.6473636746326809
s0571,29,30,0.6582141131077153
s0571,30,31,0.6571490447455093
s0574,0,1,0.7423340041183871
s0574,1,2,0.7217356586133618
s0574,2,3,0.7031152717884049
s0574,3,4,0.710560264290627
s0574,4,5,0.758736473916524
s0574,5,6,0.726580471801074
s0574,6,7,0.674193007794793
s0574,7,8,0.655762840381129
s0574,8,9,0.6308488989362352
s0574,9,10,0.6297243425887417
s0574,10,11,0.642365442990794
s0574,11,12,0.6648181997592858
s0574,12,13,0.6678057878342847
s0574,13,14,0.667668230481688
s0574,14,15,0.6696331574377098
s0574,15,16,0.6794024128920185
s0574,16,17,0.6822352685307191
s0574,17,18,0.6689552184489028
s0574,18,19,0.6377686694838014
s0574,19,20,0.5858399796805214
s0574,20,21,0.5563674716590539
s0574,21,22,0.6101544496883732
s0574,22,23,0.6388226714720152
s0574,23,24,0.5995581137211208
s0574,24,25,0.5816140857078883
s0574,25,26,0.5763724178206905
s0574,26,27,0.5822200012414449
s0574,27,28,0.5987407359149965
s0574,28,29,0.5863300613353313
s0574,29,30,0.6007636145179356
s0574,30,31,0.6106712251457285
s0587,0,1,0.7437715460723285
s0587,1,2,0.7343670345927904
s0587,2,3,0.7406803287294659
s0587,3,4,0.7319724124983893
s0587,4,5,0.7099914117293797
s0587,5,6,0.7049359191202517
s0587,6,7,0.7167475380532882
s0587,7,8,0.709204675475931
s0587,8,9,0.6852190244629492
s0587,9,10,0.6599616923029161
s0587,10,11,0.6723995173606648
s0587,11,12,0.709520161309359
s0587,12,13,0.734525380095735
s0587,13,14,0.7345109351081495
s0587,14,15,0.7300155864857933
s0587,15,16,0.7125036792252655
s0587,16,17,0.7382861427968264
s0587,17,18,0.7273230348692287
s0587,18,19,0.7047027176240955
s0587,19,20,0.7142714057994586
s0587,20,21,0.731856759028597
s0587,21,22,0.7172910072929678
s0587,22,23,0.7058352025459325
s0587,23,24,0.7126775090724935
s0587,24,25,0.7133677961428275
s0587,25,26,0.6962620553534077
s0587,26,27,0.6686038578253553
s0587,27,28,0.6682985701551667
s0587,28,29,0.6683200514814686
s0587,29,30,0.664613678696138
s0587,30,31,0.6506653702328336
s0595,0,1,0.4065565274253147
s0595,1,2,0.4306403389194339
s0595,2,3,0.43704299031117244
s0595,3,4,0.42449209420752504
s0595,4,5,0.43437911621195674
s0595,5,6,0.44418154585239866
s0595,6,7,0.4387791191215723
s0595,7,8,0.44127941288867856
s0595,8,9,0.45019064429843497
s0595,9,10,0.4581866977477558
s0595,10,11,0.4565660738927791
s0595,11,12,0.44954701317169143
s0595,12,13,0.4502704578554625
s0595,13,14,0.44757970038537137
s0595,14,15,0.4446533284876522
s0595,15,16,0.45680162987910194
s0595,16,17,0.47166337921479207
s0595,17,18,0.49638573700839933
s0595,18,19,0.4844095963608349
s0595,19,20,0.5014668933599199
s0595,20,21,0.4902422555140645
s0595,21,22,0.4959304160842234
s0595,22,23,0.4974096350755729
s0595,23,24,0.4914504528354241
s0595,24,25,0.4753162012304634
s0595,25,26,0.4769327559935451
s0595,26,27,0.4729749811106654
s0595,27,28,0.47166062374641443
s0595,28,29,0.4618499948117001
s0595,29,30,0.46820844159484715
s0595,30,31,0.4523539313290166
s0603,0,1,0.9070605590722512
s0603,1,2,0.8950163798018709
s0603,2,3,0.8802986981278798
s0603,3,4,0.7772955008060323
s0603,4,5,0.8601903266016799
s0603,5,6,0.8413179951284782
s0603,6,7,0.8682239302094515
s0603,7,8,0.8563397023524822
s0603,8,9,0.729249017513667
s0603,9,10,0.7890716051441802
s0603,10,11,0.7565664017313962
s0603,11,12,0.738292728920251
s0603,12,13,0.7505899454803281
s0603,13,14,0.7572253620688941
s0603,14,15,0.7777564992682409
s0603,15,16,0.7464347441834437
s0603,16,17,0.7213466710687568
s0603,17,18,0.7411692567491606
s0603,18,19,0.759716025108307
s0603,19,20,0.775773636189496
s0603,20,21,0.7775827108222039
s0603,21,22,0.7913716737550156
s0603,22,23,0.7958701782735627
s0603,23,24,0.7672831962588849
s0603,24,25,0.7481501668419901
s0603,25,26,0.7622365964211208
s0603,26,27,0.7746207751099924
s0603,27,28,0.7349666977406735
s0603,28,29,0.6693059393253477
s0603,29,30,0.6679790047776659
s0603,30,31,0.7287957496029445
s0605,0,1,0.7835418754207817
s0605,1,2,0.7715142304325557
s0605,2,3,0.7618493314199082
s0605,3,4,0.7515393025525677
s0605,4,5,0.7327762331622869
s0605,5,6,0.722969361708227
s0605,6,7,0.7026087882611753
s0605,7,8,0.7145594257852103
s0605,8,9,0.713538035373695
s0605,9,10,0.7041860021926869
s0605,10,11,0.6809769549057906
s0605,11,12,0.6835485683305536
s0605,12,13,0.6785860748623292
s0605,13,14,0.6851159890604152
s0605,14,15,0.6958919832189185
s0605,15,16,0.6950304018213103
s0605,16,17,0.6885728243657898
s0605,17,18,0.6848746480637398
s0605,18,19,0.6725677459556995
s0605,19,20,0.6865337718277503
s0605,20,21,0.6885649804811839
s0605,21,22,0.6993396305933239
s0605,22,23,0.719547465003087
s0605,23,24,0.718663464729525
s0605,24,25,0.7196108354784945
s0605,25,26,0.7461611419747884
s0605,26,27,0.7884032444761452
s0605,27,28,0.8140744791730891
s0605,28,29,0.82499228895694
s0605,29,30,0.7905202399910124
s0605,30,31,0.7504522019099445
s0608,0,1,0.5819214404237072
s0608,1,2,0.5981321381067507
s0608,2,3,0.6069881119261153
s0608,3,4,0.5903121022121514
s0608,4,5,0.5726006335870324
s0608,5,6,0.5573122718351395
s0608,6,7,0.538378120280205
s0608,7,8,0.5411068675799652
s0608,8,9,0.5718627501112232
s0608,9,10,0.5780159846211472
s0608,10,11,0.5786701568334769
s0608,11,12,0.5844104688144475
s0608,12,13,0.5687458815367036
s0608,13,14,0.5599251912042122
s0608,14,15,0.5442784044370058
s0608,15,16,0.5401394569439618
s0608,16,17,0.557844068525402
s0608,17,18,0.5629360826075626
s0608,18,19,0.5758872592324082
s0608,19,20,0.5709210902416388
s0608,20,21,0.5462675577308448
s0608,21,22,0.5246586881632528
s0608,22,23,0.5423351495941806
s0608,23,24,0.5307997142827965
s0608,24,25,0.5372490088704958
s0608,25,26,0.5505435089973525
s0608,26,27,0.5577958544098899
s0608,27,28,0.5528347240112701
s0608,28,29,0.5210724603015973
s0608,29,30,0.5076480173997463
s0608,30,31,0.5162552420906933
s0627,0,1,0.6140771201753127
s0627,1,2,0.7108838664154612
s0627,2,3,0.7391410922048514
s0627,3,4,0.7640861577462054
s0627,4,5,0.7713991557261286
s0627,5,6,0.7718270363881689
s0627,6,7,0.7739484886452214
s0627,7,8,0.7847122415043468
s0627,8,9,0.7809605164601069
s0627,9,10,0.7570072212050852
s0627,10,11,0.7417320270211722
s0627,11,12,0.7668685230319782
s0627,12,13,0.7899904896245074
s0627,13,14,0.7860242653146072
s0627,14,15,0.7862116083738481
s0627,15,16,0.7852352647301226
s0627,16,17,0.7693274426693394
s0627,17,18,0.7921773948784182
s0627,18,19,0.782424824274767
s0627,19,20,0.7658372035249473
s0627,20,21,0.7572743871932137
s0627,21,22,0.7869324207243933
s0627,22,23,0.8236877458946092
s0627,23,24,0.8583797362231662
s0627,24,25,0.8658569564169071
s0627,25,26,0.8571535654691215
s0627,26,27,0.8681172155334856
s0627,27,28,0.8686304213237911
s0627,28,29,0.858983834382325
s0627,29,30,0.8334617669039551
s0627,30,31,0.8272247695861128
s0633,0,1,0.7943297273536867
s0633,1,2,0.7875819045736923
s0633,2,3,0.7670484719003088
s0633,3,4,0.7472507209794731
s0633,4,5,0.7549672614866821
s0633,5,6,0.8034226669716795
s0633,6,7,0.8333335401129346
s0633,7,8,0.805222391373767
s0633,8,9,0.7671381261374216
s0633,9,10,0.7579585350723443
s0633,10,11,0.7493371011243641
s0633,11,12,0.7890709273441712
s0633,12,13,0.7735661498242735
s0633,13,14,0.7999428308138554
s0633,14,15,0.8056104793472721
s0633,15,16,0.8107741685357133
s0633,16,17,0.8076483059488013
s0633,17,18,0.7473286799745945
s0633,18,19,0.755594941312593
s0633,19,20,0.7686198129258934
s0633,20,21,0.7626085989985324
s0633,21,22,0.7642287449875681
s0633,22,23,0.781153092807363
s0633,23,24,0.7756821228159636
s0633,24,25,0.7629468229606056
s0633,25,26,0.7705365963561461
s0633,26,27,0.7470182813062393
s0633,27,28,0.7524995764014905
s0633,28,29,0.7467624561675367
s0633,29,30,0.7442800090503225
s0633,30,31,0.7550885991918753
s0652,0,1,0.6171170836896708
s0652,1,2,0.5778710966932102
s0652,2,3,0.5618406810647358
s0652,3,4,0.5308797377897942
s0652,4,5,0.49840636386306675
s0652,5,6,0.4989801025282241
s0652,6,7,0.5571707591183426
s0652,7,8,0.5800546304814052
s0652,8,9,0.5761029186065255
s0652,9,10,0.554717494722339
s0652,10,11,0.5598992505059658
s0652,11,12,0.5428846528635786
s0652,12,13,0.511397579596143
s0652,13,14,0.4910030429861653
s0652,14,15,0.4787639087833455
s0652,15,16,0.47638902500264513
s0652,16,17,0.4759217669656631
s0652,17,18,0.496115229925807
s0652,18,19,0.5038791982430221
s0652,19,20,0.49637845073282216
s0652,20,21,0.5285382737810975
s0652,21,22,0.5143385763861907
s0652,22,23,0.48391260813020553
s0652,23,24,0.5030451162964762
s0652,24,25,0.5160796363002758
s0652,25,26,0.5189713780190695
s0652,26,27,0.5067372731946325
s0652,27,28,0.4925287183421355
s0652,28,29,0.4717443091957554
s0652,29,30,0.4626886363793812
s0652,30,31,0.4748398569099396
s0669,0,1,0.8067857146696418
s0669,1,2,0.7910056811686018
s0669,2,3,0.7846709408834416
s0669,3,4,0.7918221323098122
s0669,4,5,0.797753748916456
s0669,5,6,0.746381239579712
s0669,6,7,0.7372939241936556
s0669,7,8,0.6988591204249203
s0669,8,9,0.6914913610527402
s0669,9,10,0.6826097049914637
s0669,10,11,0.7007366733542986
s0669,11,12,0.7297473565576523
s0669,12,13,0.7494843541613377
s0669,13,14,0.7174046600047953
s0669,14,15,0.7019000610968195
s0669,15,16,0.7167750534347209
s0669,16,17,0.731154879919702
s0669,17,18,0.7243943782290102
s0669,18,19,0.6793004397222508
s0669,19,20,0.6955133174598009
s0669,20,21,0.6968375757388782
s0669,21,22,0.676985091137264
s0669,22,23,0.6717774526110636
s0669,23,24,0.6663170754098493
s0669,24,25,0.6899828466141745
s0669,25,26,0.7003096755151884
s0669,26,27,0.6953524688858413
s0669,27,28,0.692017157401321
s0669,28,29,0.6810477168892831
s0669,29,30,0.6861162243820007
s0669,30,31,0.6671999325972898
s0675,0,1,0.7655736693486667
s0675,1,2,0.772535044875634
s0675,2,3,0.7812764165138691
s0675,3,4,0.7605112101754357
s0675,4,5,0.7698459945844691
s0675,5,6,0.7670868849596856
s0675,6,7,0.7583068541186867
s0675,7,8,0.7551131257590348
s0675,8,9,0.7477136134474291
s0675,9,10,0.7255348054186591
s0675,10,11,0.693783007324784
s0675,11,12,0.7107200482049877
s0675,12,13,0.7350614273840547
s0675,13,14,0.7515198220936646
s0675,14,15,0.7588959869926418
s0675,15,16,0.7632574993289036
s0675,16,17,0.750598351613161
s0675,17,18,0.7520695703832257
s0675,18,19,0.7480928269971688
s0675,19,20,0.7495578894390531
s0675,20,21,0.7466967495769008
s0675,21,22,0.7484884178482947
s0675,22,23,0.7401389210307363
s0675,23,24,0.7220634851164713
s0675,24,25,0.6570893595958741
s0675,25,26,0.6649412492430187
s0675,26,27,0.6664787536157312
s0675,27,28,0.6791086359369135
s0675,28,29,0.6819099628437688
s0675,29,30,0.698932007320752
s0675,30,31,0.6718150908238233
s0685,0,1,0.7390301450947611
s0685,1,2,0.7901443498713528
s0685,2,3,0.8094809397541698
s0685,3,4,0.7947846153417972
s0685,4,5,0.7819765941331521
s0685,5,6,0.7616305972231382
s0685,6,7,0.7472349613910884
s0685,7,8,0.732681479707063
s0685,8,9,0.7316630287859683
s0685,9,10,0.7208749226706516
s0685,10,11,0.7115530923849902
s0685,11,12,0.6945257953803952
s0685,12,13,0.6795137563769202
s0685,13,14,0.7008879712299176
s0685,14,15,0.6893366880315971
s0685,15,16,0.6702585112991918
s0685,16,17,0.6488592484876294
s0685,17,18,0.6435311071080173
s0685,18,19,0.6188330452975849
s0685,19,20,0.5996750560983358
s0685,20,21,0.5620159604325848
s0685,21,22,0.5419925494568084
s0685,22,23,0.5472941787353942
s0685,23,24,0.5716710046312046
s0685,24,25,0.6124963513741332
s0685,25,26,0.6054955102429785
s0685,26,27,0.5761434753074229
s0685,27,28,0.547404657510696
s0685,28,29,0.527494252086252
s0685,29,30,0.5308959851964404
s0685,30,31,0.5450426758931624
s0692,0,1,0.8127644345732393
s0692,1,2,0.8010980198805114
s0692,2,3,0.7747623483550933
s0692,3,4,0.7304384491031267
s0692,4,5,0.6926068623060184
s0692,5,6,0.6712358790175368
s0692,6,7,0.6427061540459633
s0692,7,8,0.6512465463324065
s0692,8,9,0.6473192448765235
s0692,9,10,0.6591848914599835
s0692,10,11,0.6596331617554999
s0692,11,12,0.6658440635611105
s0692,12,13,0.6804902709780787
s0692,13,14,0.6361857683178767
s0692,14,15,0.625208912097308
s0692,15,16,0.6225112578312924
s0692,16,17,0.6329417080210665
s0692,17,18,0.6683281432674543
s0692,18,19,0.6754367267810429
s0692,19,20,0.6740439074237493
s0692,20,21,0.6902873250312305
s0692,21,22,0.6973701977906973
s0692,22,23,0.7072132125641647
s0692,23,24,0.7040506196634715
s0692,24,25,0.7022238774535431
s0692,25,26,0.7055164020301108
s0692,26,27,0.7111093800383014
s0692,27,28,0.7098285573421144
s0692,28,29,0.7017248157145519
s0692,29,30,0.6778267459466966
s0692,30,31,0.6628520516905833
s0697,0,1,0.6051774965079604
s0697,1,2,0.5564233853674289
s0697,2,3,0.5610621814731953
s0697,3,4,0.6087985094725554
s0697,4,5,0.5936851069225191
s0697,5,6,0.5802339823224397
s0697,6,7,0.575806566368543
s0697,7,8,0.5730148649055762
s0697,8,9,0.5661928824431058
s0697,9,10,0.5594682360955627
s0697,10,11,0.5690107784172143
s0697,11,12,0.5583877116204812
s0697,12,13,0.5626405553931008
s0697,13,14,0.5537930088028941
s0697,14,15,0.5595644557893825
s0697,15,16,0.5584883023422856
s0697,16,17,0.5431774275476255
s0697,17,18,0.5540588058673104
s0697,18,19,0.5685691064862977
s0697,19,20,0.6080259724203497
s0697,20,21,0.6191056048775953
s0697,21,22,0.6008160400058362
s0697,22,23,0.5882408744078896
s0697,23,24,0.6064151931439548
s0697,24,25,0.6692280082414495
s0697,25,26,0.7019563294370763
s0697,26,27,0.6965335080205968
s0697,27,28,0.7565588331395987
s0697,28,29,0.7859221225542028
s0697,29,30,0.8040867278848447
s0697,30,31,0.783364644802138
s0707,0,1,0.7834582167010645
s0707,1,2,0.7787924700821356
s0707,2,3,0.7472973791250141
s0707,3,4,0.7488722393850621
s0707,4,5,0.7357094385770127
s0707,5,6,0.7210149626858187
s0707,6,7,0.7123896042981976
s0707,7,8,0.7126619518336691
s0707,8,9,0.687966405127406
s0707,9,10,0.7132771140759847
s0707,10,11,0.70300700918037
s0707,11,12,0.6850287495362212
s0707,12,13,0.6830870330510657
s0707,13,14,0.6878514630312824
s0707,14,15,0.6975437658521517
s0707,15,16,0.7164040003735747
s0707,16,17,0.7457203199972501
s0707,17,18,0.7772124169815294
s0707,18,19,0.7639276070933838
s0707,19,20,0.7657301691663917
s0707,20,21,0.7396913227390118
s0707,21,22,0.7276837517832413
s0707,22,23,0.7059510166957517
s0707,23,24,0.7029969225153986
s0707,24,25,0.6896659831039307
s0707,25,26,0.7161075669197837
s0707,26,27,0.7261408835488545
s0707,27,28,0.7084263973082794
s0707,28,29,0.7012469406083538
s0707,29,30,0.6827462465013834
s0707,30,31,0.6554850224638931
s0724,0,1,0.8349549316384066
s0724,1,2,0.8403722278684091
s0724,2,3,0.8411196388939598
s0724,3,4,0.8296675349660381
s0724,4,5,0.820655450989739
s0724,5,6,0.8159254049635204
s0724,6,7,0.8116388313692322
s0724,7,8,0.7992263663141458
s0724,8,9,0.7969069730550445
s0724,9,10,0.8016772297854613
s0724,10,11,0.767033638648158
s0724,11,12,0.7782741917179083
s0724,12,13,0.7646006633822473
s0724,13,14,0.7601015256332408
s0724,14,15,0.7912026143288954
s0724,15,16,0.7895089524928275
s0724,16,17,0.7701908334442382
s0724,17,18,0.7526691834562381
s0724,18,19,0.7578205630874563
s0724,19,20,0.729886982418156
s0724,20,21,0.7382743754880512
s0724,21,22,0.7613306961832107
s0724,22,23,0.7489107197324457
s0724,23,24,0.7217289572146545
s0724,24,25,0.6987741966772553
s0724,25,26,0.682059888789953
s0724,26,27,0.682104414020812
s0724,27,28,0.67713817391984
s0724,28,29,0.6791612178420233
s0724,29,30,0.6985047735210389
s0724,30,31,0.7277610341973919
s0736,0,1,0.5095759301518008
s0736,1,2,0.5291329253622044
s0736,2,3,0.5226271276249964
s0736,3,4,0.5429252451870881
s0736,4,5,0.5049445642300142
s0736,5,6,0.49108214171433173
s0736,6,7,0.5204817907671955
s0736,7,8,0.5404828334906888
s0736,8,9,0.5324802909232825
s0736,9,10,0.5296424132830179
s0736,10,11,0.4966800660667251
s0736,11,12,0.4907587413428976
s0736,12,13,0.49249407023934105
s0736,13,14,0.46616419888214644
s0736,14,15,0.46807428738922924
s0736,15,16,0.4754739314834868
s0736,16,17,0.47417690297393794
s0736,17,18,0.4791281019483589
s0736,18,19,0.49836399486605903
s0736,19,20,0.4677135444984584
s0736,20,21,0.45098958692225
s0736,21,22,0.48829667227254936
s0736,22,23,0.518676575654139
s0736,23,24,0.52736988872268
s0736,24,25,0.5099587739961523
s0736,25,26,0.4983674290871529
s0736,26,27,0.506204606247733
s0736,27,28,0.5130559750328145
s0736,28,29,0.5112715565208773
s0736,29,30,0.4935075993306355
s0736,30,31,0.4559585925873352
s0740,0,1,0.4465971476968529
s0740,1,2,0.4379924549392747
s0740,2,3,0.4712632164840577
s0740,3,4,0.4999798665099125
s0740,4,5,0.4492282695896892
s0740,5,6,0.42531614287195163
s0740,6,7,0.4452698409298349
s0740,7,8,0.44734529395643724
s0740,8,9,0.5077279087837824
s0740,9,10,0.533463590016841
s0740,10,11,0.5184930020298628
s0740,11,12,0.41842549267239426
s0740,12,13,0.4349034958883869
s0740,13,14,0.5336739421633443
s0740,14,15,0.5102390121467278
s0740,15,16,0.49530576729458836
s0740,16,17,0.4807437448205765
s0740,17,18,0.5028491169071156
s0740,18,19,0.5378296260748924
s0740,19,20,0.5371791595469818
s0740,20,21,0.5418847920295223
s0740,21,22,0.5498970129524731
s0740,22,23,0.5093015282324845
s0740,23,24,0.5644077958639783
s0740,24,25,0.5955703523625422
s0740,25,26,0.4756764599881122
s0740,26,27,0.41776866783241734
s0740,27,28,0.45881860420760395
s0740,28,29,0.3955180127360432
s0740,29,30,0.3568888078365351
s0740,30,31,0.3325629178093182
s0751,0,1,0.7040925540989698
s0751,1,2,0.6902399976043161
s0751,2,3,0.6949498857520364
s0751,3,4,0.6961766868859831
s0751,4,5,0.6865483114721569
s0751,5,6,0.6600618662291665
s0751,6,7,0.6105363523010467
s0751,7,8,0.6295367922716301
s0751,8,9,0.6315525378312785
s0751,9,10,0.675944631053772
s0751,10,11,0.6921501446383942
s0751,11,12,0.6578493628330219
s0751,12,13,0.6490095611720879
s0751,13,14,0.6288428835516463
s0751,14,15,0.600025317834822
s0751,15,16,0.6040651279604677
s0751,16,17,0.6269297646765293
s0751,17,18,0.6227141168298018
s0751,18,19,0.5992009100952237
s0751,19,20,0.591163169751061
s0751,20,21,0.5664653525047957
s0751,21,22,0.5535710524807496
s0751,22,23,0.5313160793465038
s0751,23,24,0.5162755976799465
s0751,24,25,0.5333186445682163
s0751,25,26,0.5339860063134939
s0751,26,27,0.545624426869531
s0751,27,28,0.5081016600783926
s0751,28,29,0.603712119563151
s0751,29,30,0.6571373411940811
s0751,30,31,0.7182282475105475
s0774,0,1,0.828199520657246
s0774,1,2,0.8449874483700565
s0774,2,3,0.8699264374566489
s0774,3,4,0.88566336000424
s0774,4,5,0.9124485831583398
s0774,5,6,0.8971911697406466
s0774,6,7,0.8733517378590842
s0774,7,8,0.8622544345541663
s0774,8,9,0.8723263011435604
s0774,9,10,0.87162190624379
s0774,10,11,0.8448568500867646
s0774,11,12,0.7997406777133301
s0774,12,13,0.7420098196178174
s0774,13,14,0.7171420998241654
s0774,14,15,0.7522039709577281
s0774,15,16,0.8043168321402063
s0774,16,17,0.7824347498257037
s0774,17,18,0.7672892925026458
s0774,18,19,0.7184670906982304
s0774,19,20,0.7288774666091057
s0774,20,21,0.7381708453646628
s0774,21,22,0.7605350136099749
s0774,22,23,0.7075305153238943
s0774,23,24,0.7061291860227781
s0774,24,25,0.6901506630835514
s0774,25,26,0.677836902432467
s0774,26,27,0.637999981406003
s0774,27,28,0.5946677621045156
s0774,28,29,0.5224323593931325
s0774,29,30,0.4839595920383954
s0774,30,31,0.47543571920079175
s0783,0,1,0.6415748235188634
s0783,1,2,0.696255392619669
s0783,2,3,0.696385676570111
s0783,3,4,0.7684291938877488
s0783,4,5,0.785011001446474
s0783,5,6,0.7954294015074629
s0783,6,7,0.7950231620514933
s0783,7,8,0.8092016476366356
s0783,8,9,0.8083686229057573
s0783,9,10,0.784780059927787
s0783,10,11,0.7748874449678068
s0783,11,12,0.7787128563713069
s0783,12,13,0.7716407112791192
s0783,13,14,0.7475221107365478
s0783,14,15,0.7385848938334485
s0783,15,16,0.7307265461806028
s0783,16,17,0.722387049177026
s0783,17,18,0.7183744177390022
s0783,18,19,0.7539527389441529
s0783,19,20,0.730065573850905
s0783,20,21,0.7212962127746784
s0783,21,22,0.688536998447879
s0783,22,23,0.6895763338136641
s0783,23,24,0.6644235317052702
s0783,24,25,0.6443224791937828
s0783,25,26,0.640840033826351
s0783,26,27,0.610488384853916
s0783,27,28,0.5950899936293715
s0783,28,29,0.5382692340988853
s0783,29,30,0.5343863555718139
s0783,30,31,0.5674527112153365
s0791,0,1,0.6719530692671939
s0791,1,2,0.6542327817476512
s0791,2,3,0.5518091804323784
s0791,3,4,0.5357101385714581
s0791,4,5,0.543946821376143
s0791,5,6,0.5235471812471296
s0791,6,7,0.5162836421900242
s0791,7,8,0.4969908035234285
s0791,8,9,0.5090700656550666
s0791,9,10,0.5199283102673566
s0791,10,11,0.48955072856218057
s0791,11,12,0.4928536214706922
s0791,12,13,0.5578686228973936
s0791,13,14,0.5261171359802345
s0791,14,15,0.5179446736221792
s0791,15,16,0.5454484712237314
s0791,16,17,0.5378671389867289
s0791,17,18,0.5645484348481128
s0791,18,19,0.5750005734192385
s0791,19,20,0.5474056970851988
s0791,20,21,0.5556244354451704
s0791,21,22,0.5229033947484656
s0791,22,23,0.49287058261157807
s0791,23,24,0.5040208809710363
s0791,24,25,0.476843718462753
s0791,25,26,0.44188666257823606
s0791,26,27,0.4483244395559922
s0791,27,28,0.47015208884697385
s0791,28,29,0.4530419728129062
s0791,29,30,0.44781054230747913
s0791,30,31,0.4757876973364316
s0804,0,1,0.7155722386919579
s0804,1,2,0.6858466193076627
s0804,2,3,0.639142687561073
s0804,3,4,0.6795862118360209
s0804,4,5,0.7214515456633088
s0804,5,6,0.6962537573168183
s0804,6,7,0.6586646763790543
s0804,7,8,0.6629176184175967
s0804,8,9,0.6712813223980102
s0804,9,10,0.7272012435132432
s0804,10,11,0.757021890609338
s0804,11,12,0.7412969526846422
s0804,12,13,0.7291923648071376
s0804,13,14,0.700512777031611
s0804,14,15,0.6937541662962635
s0804,15,16,0.675555448937216
s0804,16,17,0.6643985579076681
s0804,17,18,0.6766393996421018
s0804,18,19,0.5918167815083942
s0804,19,20,0.5246679677125345
s0804,20,21,0.5973008473441977
s0804,21,22,0.6122980055691407
s0804,22,23,0.6012333194640689
s0804,23,24,0.6083286335892569
s0804,24,25,0.6034653436940678
s0804,25,26,0.5799741154676615
s0804,26,27,0.5777501133566603
s0804,27,28,0.6040357814770394
s0804,28,29,0.6246486863639443
s0804,29,30,0.5748112639925234
s0804,30,31,0.5903916288206823
s0837,0,1,0.8013627236636377
s0837,1,2,0.7714824917188317
s0837,2,3,0.762593834010787
s0837,3,4,0.7679979690726454
s0837,4,5,0.7329495701520454
s0837,5,6,0.7258358276584284
s0837,6,7,0.7324609147573313
s0837,7,8,0.7981862329855826
s0837,8,9,0.7951768936649446
s0837,9,10,0.7885876403001874
s0837,10,11,0.786879713636995
s0837,11,12,0.8092908923469965
s0837,12,13,0.8652469817972802
s0837,13,14,0.9017249033754529
s0837,14,15,0.9098250960915676
s0837,15,16,0.920073420775935
s0837,16,17,0.9222418983863453
s0837,17,18,0.9174638454175741
s0837,18,19,0.9044346558712563
s0837,19,20,0.8943648504581947
s0837,20,21,0.9014159395200242
s0837,21,22,0.8998598790531254
s0837,22,23,0.8968492492092177
s0837,23,24,0.8972799077342009
s0837,24,25,0.8976585192820733
s0837,25,26,0.9032141577316722
s0837,26,27,0.907600077864308
s0837,27,28,0.9079979967845674
s0837,28,29,0.9034316308507389
s0837,29,30,0.8990148511470496
s0837,30,31,0.5997096827786162
s0840,0,1,0.5704506338376198
s0840,1,2,0.5543721049847228
s0840,2,3,0.5703729842754085
s0840,3,4,0.5465233615566224
s0840,4,5,0.5321397447778261
s0840,5,6,0.5340412116086013
s0840,6,7,0.5072664742701235
s0840,7,8,0.48374387947687514
s0840,8,9,0.4903280959098927
s0840,9,10,0.5192931405174672
s0840,10,11,0.5549055016648384
s0840,11,12,0.5561827889125709
s0840,12,13,0.5373288394753926
s0840,13,14,0.5405159238280695
s0840,14,15,0.5171162302307336
s0840,15,16,0.4913518498065877
s0840,16,17,0.5024202503004809
s0840,17,18,0.5149790979148182
s0840,18,19,0.5102890198044583
s0840,19,20,0.5116041970101168
s0840,20,21,0.5129211866878128
s0840,21,22,0.49015751697806664
s0840,22,23,0.44645952491068547
s0840,23,24,0.4532287687998689
s0840,24,25,0.4663577955470979
s0840,25,26,0.4503192112253866
s0840,26,27,0.4384017960292565
s0840,27,28,0.4302584583414805
s0840,28,29,0.4311328721816946
s0840,29,30,0.44276409621098123
s0840,30,31,0.4473292623439524
s0858,0,1,0.5302708406249282
s0858,1,2,0.49834178657423334
s0858,2,3,0.4833545940302932
s0858,3,4,0.4043377524735027
s0858,4,5,0.4470121646568305
s0858,5,6,0.5063404661976099
s0858,6,7,0.5408831071698468
s0858,7,8,0.5310804695774362
s0858,8,9,0.5451218326046923
s0858,9,10,0.5420779915691163
s0858,10,11,0.5279573107129042
s0858,11,12,0.47985398412897956
s0858,12,13,0.49174186774356243
s0858,13,14,0.5068132808290694
s0858,14,15,0.5246619563240317
s0858,15,16,0.5061336720364885
s0858,16,17,0.4905679850838926
s0858,17,18,0.4937656856602386
s0858,18,19,0.49603851942949323
s0858,19,20,0.48425015842228725
s0858,20,21,0.4963413651302603
s0858,21,22,0.5110126970475042
s0858,22,23,0.5347427426666508
s0858,23,24,0.5174190110324524
s0858,24,25,0.4951353874858861
s0858,25,26,0.4819837244159749
s0858,26,27,0.512744291371644
s0858,27,28,0.49055062922090803
s0858,28,29,0.47301294725680454
s0858,29,30,0.45980531870606184
s0858,30,31,0.4953790128443391
s0895,0,1,0.7748959142543139
s0895,1,2,0.7642339119100378
s0895,2,3,0.7853610225541109
s0895,3,4,0.8035573404079622
s0895,4,5,0.7873283949673714
s0895,5,6,0.7789531212325159
s0895,6,7,0.7959966435840846
s0895,7,8,0.8010137262734609
s0895,8,9,0.7690979752372636
